seccion_codigo;distrito_codigo;distrito_nombre;municipio_codigo;municipio_nombre;superficie_km2
04901014;04901;;049;COSLADA;0.03
04901015;04901;;049;COSLADA;0.02
04901016;04901;;049;COSLADA;0.05
04901017;04901;;049;COSLADA;0.06
04901018;04901;;049;COSLADA;0.26
04901019;04901;;049;COSLADA;0.10
04901020;04901;;049;COSLADA;0.15
04901021;04901;;049;COSLADA;0.09
04901022;04901;;049;COSLADA;0.09
04901023;04901;;049;COSLADA;0.09
04901024;04901;;049;COSLADA;0.30
04902001;04902;;049;COSLADA;0.07
04902002;04902;;049;COSLADA;0.04
04902003;04902;;049;COSLADA;0.04
04902004;04902;;049;COSLADA;0.10
04902005;04902;;049;COSLADA;0.08
04902006;04902;;049;COSLADA;0.16
04902007;04902;;049;COSLADA;0.04
04902008;04902;;049;COSLADA;0.08
04902009;04902;;049;COSLADA;0.19
04902010;04902;;049;COSLADA;0.03
04902011;04902;;049;COSLADA;0.13
04902012;04902;;049;COSLADA;0.06
04902013;04902;;049;COSLADA;0.07
04902014;04902;;049;COSLADA;0.08
04902015;04902;;049;COSLADA;0.06
04902016;04902;;049;COSLADA;0.97
04902017;04902;;049;COSLADA;0.04
04902018;04902;;049;COSLADA;0.36
04902019;04902;;049;COSLADA;0.50
04902020;04902;;049;COSLADA;1.22
04902021;04902;;049;COSLADA;0.06
04903001;04903;;049;COSLADA;0.07
04903002;04903;;049;COSLADA;0.04
04903003;04903;;049;COSLADA;0.12
04903004;04903;;049;COSLADA;0.12
04903005;04903;;049;COSLADA;0.06
04903006;04903;;049;COSLADA;0.05
04903007;04903;;049;COSLADA;0.03
04903008;04903;;049;COSLADA;0.06
04903009;04903;;049;COSLADA;0.40
04904002;04904;;049;COSLADA;4.69
05001001;05001;;050;CUBAS DE LA SAGRA;7.94
05001002;05001;;050;CUBAS DE LA SAGRA;0.57
05001003;05001;;050;CUBAS DE LA SAGRA;4.38
05101001;05101;;051;CHAPINERIA;25.55
05201001;05201;;052;CHINCHON;28.49
05201002;05201;;052;CHINCHON;83.60
05201003;05201;;052;CHINCHON;3.70
05301001;05301;;053;DAGANZO DE ARRIBA;0.21
05301002;05301;;053;DAGANZO DE ARRIBA;0.25
05301003;05301;;053;DAGANZO DE ARRIBA;39.24
05301004;05301;;053;DAGANZO DE ARRIBA;3.70
05401001;05401;;054;ESCORIAL, EL;15.91
05401002;05401;;054;ESCORIAL, EL;0.23
05401003;05401;;054;ESCORIAL, EL;2.18
05401004;05401;;054;ESCORIAL, EL;3.60
05402001;05402;;054;ESCORIAL, EL;14.65
05402002;05402;;054;ESCORIAL, EL;1.12
05402003;05402;;054;ESCORIAL, EL;0.60
05402004;05402;;054;ESCORIAL, EL;16.94
05402005;05402;;054;ESCORIAL, EL;13.57
05501001;05501;;055;ESTREMERA;79.13
05601001;05601;;056;FRESNEDILLAS DE LA OLIVA;28.34
05701001;05701;;057;FRESNO DE TOROTE;31.75
05801002;05801;;058;FUENLABRADA;0.09
05801003;05801;;058;FUENLABRADA;0.03
05801004;05801;;058;FUENLABRADA;0.06
05801005;05801;;058;FUENLABRADA;0.03
05801006;05801;;058;FUENLABRADA;0.02
05801007;05801;;058;FUENLABRADA;0.02
05802001;05802;;058;FUENLABRADA;0.06
05802002;05802;;058;FUENLABRADA;0.05
05802003;05802;;058;FUENLABRADA;4.57
05802004;05802;;058;FUENLABRADA;0.06
05802005;05802;;058;FUENLABRADA;0.05
05802006;05802;;058;FUENLABRADA;0.05
05802007;05802;;058;FUENLABRADA;0.03
05802008;05802;;058;FUENLABRADA;0.02
05802009;05802;;058;FUENLABRADA;0.06
05802010;05802;;058;FUENLABRADA;0.03
05802011;05802;;058;FUENLABRADA;0.04
05802012;05802;;058;FUENLABRADA;0.09
05802013;05802;;058;FUENLABRADA;0.06
05802014;05802;;058;FUENLABRADA;0.06
05802015;05802;;058;FUENLABRADA;0.10
05802016;05802;;058;FUENLABRADA;0.02
05802017;05802;;058;FUENLABRADA;0.07
05803001;05803;;058;FUENLABRADA;0.08
05803002;05803;;058;FUENLABRADA;0.06
05803003;05803;;058;FUENLABRADA;0.07
05803004;05803;;058;FUENLABRADA;0.09
05803005;05803;;058;FUENLABRADA;0.04
05803006;05803;;058;FUENLABRADA;0.03
05803007;05803;;058;FUENLABRADA;0.04
05803008;05803;;058;FUENLABRADA;0.06
05803009;05803;;058;FUENLABRADA;0.06
05803010;05803;;058;FUENLABRADA;0.03
05804001;05804;;058;FUENLABRADA;0.43
05804002;05804;;058;FUENLABRADA;0.06
05804003;05804;;058;FUENLABRADA;0.09
05804004;05804;;058;FUENLABRADA;0.05
05804005;05804;;058;FUENLABRADA;0.06
05804006;05804;;058;FUENLABRADA;0.07
05804007;05804;;058;FUENLABRADA;0.21
05804008;05804;;058;FUENLABRADA;0.08
05804009;05804;;058;FUENLABRADA;0.05
05804010;05804;;058;FUENLABRADA;0.05
05804011;05804;;058;FUENLABRADA;0.02
05804012;05804;;058;FUENLABRADA;10.09
05804013;05804;;058;FUENLABRADA;0.07
05804014;05804;;058;FUENLABRADA;4.59
05804015;05804;;058;FUENLABRADA;0.12
05804016;05804;;058;FUENLABRADA;0.03
05805001;05805;;058;FUENLABRADA;0.12
05805002;05805;;058;FUENLABRADA;0.05
05805003;05805;;058;FUENLABRADA;0.04
05805004;05805;;058;FUENLABRADA;0.05
05805005;05805;;058;FUENLABRADA;0.05
05805006;05805;;058;FUENLABRADA;0.05
05806001;05806;;058;FUENLABRADA;0.05
05806002;05806;;058;FUENLABRADA;0.06
05806003;05806;;058;FUENLABRADA;0.07
05806004;05806;;058;FUENLABRADA;0.04
05806005;05806;;058;FUENLABRADA;0.07
05806006;05806;;058;FUENLABRADA;0.05
05806007;05806;;058;FUENLABRADA;0.05
05806008;05806;;058;FUENLABRADA;0.15
05806009;05806;;058;FUENLABRADA;0.03
05806010;05806;;058;FUENLABRADA;0.05
05806011;05806;;058;FUENLABRADA;0.04
05806012;05806;;058;FUENLABRADA;3.56
05806013;05806;;058;FUENLABRADA;2.64
05806014;05806;;058;FUENLABRADA;0.05
05806015;05806;;058;FUENLABRADA;0.09
05806016;05806;;058;FUENLABRADA;0.12
05806017;05806;;058;FUENLABRADA;0.04
05806018;05806;;058;FUENLABRADA;0.10
05806019;05806;;058;FUENLABRADA;0.10
05807001;05807;;058;FUENLABRADA;0.04
05807002;05807;;058;FUENLABRADA;0.05
05807003;05807;;058;FUENLABRADA;0.04
05807004;05807;;058;FUENLABRADA;0.04
05807005;05807;;058;FUENLABRADA;0.06
05807006;05807;;058;FUENLABRADA;0.07
05807007;05807;;058;FUENLABRADA;0.62
05807008;05807;;058;FUENLABRADA;0.04
05807009;05807;;058;FUENLABRADA;0.04
05807010;05807;;058;FUENLABRADA;0.03
05807011;05807;;058;FUENLABRADA;0.03
05807012;05807;;058;FUENLABRADA;0.06
05807013;05807;;058;FUENLABRADA;0.02
05807014;05807;;058;FUENLABRADA;0.64
05807015;05807;;058;FUENLABRADA;0.31
05807016;05807;;058;FUENLABRADA;0.55
05808001;05808;;058;FUENLABRADA;0.07
05808002;05808;;058;FUENLABRADA;0.02
05808003;05808;;058;FUENLABRADA;0.01
05808004;05808;;058;FUENLABRADA;0.04
05808005;05808;;058;FUENLABRADA;0.03
05808006;05808;;058;FUENLABRADA;0.17
05808007;05808;;058;FUENLABRADA;0.04
05808008;05808;;058;FUENLABRADA;0.05
05808009;05808;;058;FUENLABRADA;0.08
05808010;05808;;058;FUENLABRADA;0.08
05808011;05808;;058;FUENLABRADA;0.01
05808012;05808;;058;FUENLABRADA;0.02
05808013;05808;;058;FUENLABRADA;0.03
05808014;05808;;058;FUENLABRADA;0.03
05808015;05808;;058;FUENLABRADA;0.11
05808016;05808;;058;FUENLABRADA;2.01
05809001;05809;;058;FUENLABRADA;0.04
05809002;05809;;058;FUENLABRADA;0.12
05809003;05809;;058;FUENLABRADA;0.26
05809004;05809;;058;FUENLABRADA;0.11
05809005;05809;;058;FUENLABRADA;0.16
05809006;05809;;058;FUENLABRADA;0.16
05809007;05809;;058;FUENLABRADA;1.01
05809008;05809;;058;FUENLABRADA;1.40
05809009;05809;;058;FUENLABRADA;0.25
05809010;05809;;058;FUENLABRADA;0.06
05809011;05809;;058;FUENLABRADA;0.07
05809012;05809;;058;FUENLABRADA;0.16
05901001;05901;;059;FUENTE EL SAZ DE JARAMA;20.98
05901002;05901;;059;FUENTE EL SAZ DE JARAMA;9.47
05901003;05901;;059;FUENTE EL SAZ DE JARAMA;2.70
06001001;06001;;060;FUENTIDUEÐA DE TAJO;60.18
06101001;06101;;061;GALAPAGAR;5.14
06101002;06101;;061;GALAPAGAR;0.47
06101003;06101;;061;GALAPAGAR;8.65
06101004;06101;;061;GALAPAGAR;0.18
06101005;06101;;061;GALAPAGAR;7.01
06101006;06101;;061;GALAPAGAR;6.33
06101007;06101;;061;GALAPAGAR;0.81
06101008;06101;;061;GALAPAGAR;8.36
06101009;06101;;061;GALAPAGAR;2.77
06101010;06101;;061;GALAPAGAR;2.69
06101011;06101;;061;GALAPAGAR;0.24
06101012;06101;;061;GALAPAGAR;21.36
06101013;06101;;061;GALAPAGAR;1.19
06201001;06201;;062;GARGANTA DE LOS MONTES;40.33
06301001;06301;;063;GARGANTILLA DEL LOZOYA Y PINILLA DE BUITRAGO;24.18
06401001;06401;;064;GASCONES;20.07
06501002;06501;;065;GETAFE;0.05
06501003;06501;;065;GETAFE;0.04
06501004;06501;;065;GETAFE;0.04
06501005;06501;;065;GETAFE;0.06
06501006;06501;;065;GETAFE;0.08
06501007;06501;;065;GETAFE;0.02
06501008;06501;;065;GETAFE;0.02
06501009;06501;;065;GETAFE;0.05
06501010;06501;;065;GETAFE;0.03
06501011;06501;;065;GETAFE;0.07
06501012;06501;;065;GETAFE;0.02
06501013;06501;;065;GETAFE;0.04
06501014;06501;;065;GETAFE;11.87
06501015;06501;;065;GETAFE;0.02
06501016;06501;;065;GETAFE;0.09
06501017;06501;;065;GETAFE;0.04
06501018;06501;;065;GETAFE;0.03
06501019;06501;;065;GETAFE;0.05
06502001;06502;;065;GETAFE;0.05
06502002;06502;;065;GETAFE;0.02
06502003;06502;;065;GETAFE;0.03
06502004;06502;;065;GETAFE;0.02
06502005;06502;;065;GETAFE;0.02
06502006;06502;;065;GETAFE;0.02
06502007;06502;;065;GETAFE;0.02
06502009;06502;;065;GETAFE;0.04
06502010;06502;;065;GETAFE;0.06
06502011;06502;;065;GETAFE;0.03
06502012;06502;;065;GETAFE;0.08
06502013;06502;;065;GETAFE;0.25
06502014;06502;;065;GETAFE;0.13
06502015;06502;;065;GETAFE;0.03
06502016;06502;;065;GETAFE;0.45
06502017;06502;;065;GETAFE;0.10
06502018;06502;;065;GETAFE;0.09
06502019;06502;;065;GETAFE;0.22
06502020;06502;;065;GETAFE;0.22
06502021;06502;;065;GETAFE;0.38
06502022;06502;;065;GETAFE;0.16
06503001;06503;;065;GETAFE;0.14
06503002;06503;;065;GETAFE;0.02
06503003;06503;;065;GETAFE;0.03
06503004;06503;;065;GETAFE;0.02
06503005;06503;;065;GETAFE;0.03
06503006;06503;;065;GETAFE;0.04
06503007;06503;;065;GETAFE;0.04
06503008;06503;;065;GETAFE;0.05
06503009;06503;;065;GETAFE;0.11
06503010;06503;;065;GETAFE;0.03
06503011;06503;;065;GETAFE;0.02
06503012;06503;;065;GETAFE;0.02
06503013;06503;;065;GETAFE;0.05
06503014;06503;;065;GETAFE;0.03
06503015;06503;;065;GETAFE;0.02
06503016;06503;;065;GETAFE;0.06
06503017;06503;;065;GETAFE;0.12
06503018;06503;;065;GETAFE;0.15
06503019;06503;;065;GETAFE;0.17
06503020;06503;;065;GETAFE;0.07
06503021;06503;;065;GETAFE;0.16
06503022;06503;;065;GETAFE;0.15
06503023;06503;;065;GETAFE;0.30
06503024;06503;;065;GETAFE;0.18
06503025;06503;;065;GETAFE;0.15
06503026;06503;;065;GETAFE;0.14
06503027;06503;;065;GETAFE;0.18
06503028;06503;;065;GETAFE;0.17
06503029;06503;;065;GETAFE;0.16
06503030;06503;;065;GETAFE;0.14
06503031;06503;;065;GETAFE;0.22
06503032;06503;;065;GETAFE;0.25
06503033;06503;;065;GETAFE;0.35
06503034;06503;;065;GETAFE;0.60
06503035;06503;;065;GETAFE;0.21
06503036;06503;;065;GETAFE;0.22
06503037;06503;;065;GETAFE;0.28
06503038;06503;;065;GETAFE;0.26
06503039;06503;;065;GETAFE;0.21
06503040;06503;;065;GETAFE;0.14
06503041;06503;;065;GETAFE;0.10
06503042;06503;;065;GETAFE;0.07
06503043;06503;;065;GETAFE;0.10
06503044;06503;;065;GETAFE;0.50
06503045;06503;;065;GETAFE;0.35
06503046;06503;;065;GETAFE;0.35
06503047;06503;;065;GETAFE;1.59
06504001;06504;;065;GETAFE;0.02
06504002;06504;;065;GETAFE;0.04
06504003;06504;;065;GETAFE;0.05
06504004;06504;;065;GETAFE;0.02
06504005;06504;;065;GETAFE;0.01
06504006;06504;;065;GETAFE;0.02
06504007;06504;;065;GETAFE;0.02
06504008;06504;;065;GETAFE;0.02
06504009;06504;;065;GETAFE;0.03
06504010;06504;;065;GETAFE;0.03
06504011;06504;;065;GETAFE;0.03
06504012;06504;;065;GETAFE;7.00
06504013;06504;;065;GETAFE;0.03
06504014;06504;;065;GETAFE;0.02
06504015;06504;;065;GETAFE;0.02
06504016;06504;;065;GETAFE;0.02
06504017;06504;;065;GETAFE;0.02
06504018;06504;;065;GETAFE;0.02
06504021;06504;;065;GETAFE;0.01
06504023;06504;;065;GETAFE;0.03
06504024;06504;;065;GETAFE;0.02
06504025;06504;;065;GETAFE;0.01
06504026;06504;;065;GETAFE;0.02
06504027;06504;;065;GETAFE;0.20
06504028;06504;;065;GETAFE;17.50
06504029;06504;;065;GETAFE;0.45
06504030;06504;;065;GETAFE;0.28
06504031;06504;;065;GETAFE;0.15
06504032;06504;;065;GETAFE;0.19
06504033;06504;;065;GETAFE;26.92
06504034;06504;;065;GETAFE;0.37
06504035;06504;;065;GETAFE;0.21
06504036;06504;;065;GETAFE;0.24
06504037;06504;;065;GETAFE;0.08
06504038;06504;;065;GETAFE;0.40
06504039;06504;;065;GETAFE;0.28
06601001;06601;;066;GRIÐON;6.34
06601002;06601;;066;GRIÐON;0.25
06601003;06601;;066;GRIÐON;2.03
06601004;06601;;066;GRIÐON;0.62
06601005;06601;;066;GRIÐON;7.85
06701001;06701;;067;GUADALIX DE LA SIERRA;12.11
06701002;06701;;067;GUADALIX DE LA SIERRA;5.64
06701003;06701;;067;GUADALIX DE LA SIERRA;42.51
06801001;06801;;068;GUADARRAMA;0.09
06801002;06801;;068;GUADARRAMA;1.19
06801003;06801;;068;GUADARRAMA;2.35
06801004;06801;;068;GUADARRAMA;42.27
06801005;06801;;068;GUADARRAMA;3.77
06801006;06801;;068;GUADARRAMA;0.49
06801007;06801;;068;GUADARRAMA;5.87
06801008;06801;;068;GUADARRAMA;1.15
06901001;06901;;069;HIRUELA, LA;17.16
07001001;07001;;070;HORCAJO DE LA SIERRA-AOSLOS;21.20
07101001;07101;;071;HORCAJUELO DE LA SIERRA;23.83
07201001;07201;;072;HOYO DE MANZANARES;31.78
07201002;07201;;072;HOYO DE MANZANARES;11.36
07201003;07201;;072;HOYO DE MANZANARES;2.09
07301001;07301;;073;HUMANES DE MADRID;4.29
07301002;07301;;073;HUMANES DE MADRID;1.69
07301003;07301;;073;HUMANES DE MADRID;0.73
07301004;07301;;073;HUMANES DE MADRID;3.52
07301005;07301;;073;HUMANES DE MADRID;2.74
07301006;07301;;073;HUMANES DE MADRID;4.48
07301007;07301;;073;HUMANES DE MADRID;2.03
07301008;07301;;073;HUMANES DE MADRID;0.19
07401001;07401;;074;LEGANES;0.03
07401002;07401;;074;LEGANES;0.02
07401003;07401;;074;LEGANES;0.03
07401004;07401;;074;LEGANES;0.04
07401005;07401;;074;LEGANES;0.07
07401006;07401;;074;LEGANES;0.05
07401007;07401;;074;LEGANES;0.03
07401008;07401;;074;LEGANES;0.02
07401009;07401;;074;LEGANES;0.03
07401010;07401;;074;LEGANES;0.03
07401011;07401;;074;LEGANES;0.03
07401012;07401;;074;LEGANES;0.04
07401013;07401;;074;LEGANES;0.02
07401014;07401;;074;LEGANES;0.04
07401015;07401;;074;LEGANES;0.02
07401016;07401;;074;LEGANES;0.03
07401017;07401;;074;LEGANES;0.02
07401018;07401;;074;LEGANES;1.13
07401019;07401;;074;LEGANES;0.02
07401020;07401;;074;LEGANES;0.27
07401021;07401;;074;LEGANES;0.02
07401022;07401;;074;LEGANES;0.02
07401023;07401;;074;LEGANES;9.66
07401024;07401;;074;LEGANES;0.08
07401025;07401;;074;LEGANES;0.07
07401026;07401;;074;LEGANES;6.88
07402001;07402;;074;LEGANES;0.04
07402002;07402;;074;LEGANES;0.03
07402003;07402;;074;LEGANES;0.05
07402004;07402;;074;LEGANES;0.03
07402005;07402;;074;LEGANES;0.03
07402006;07402;;074;LEGANES;0.02
07402008;07402;;074;LEGANES;0.26
07402009;07402;;074;LEGANES;0.02
07402010;07402;;074;LEGANES;0.02
07402011;07402;;074;LEGANES;0.02
07402012;07402;;074;LEGANES;0.02
07402013;07402;;074;LEGANES;0.03
07402014;07402;;074;LEGANES;0.11
07402015;07402;;074;LEGANES;0.03
07402016;07402;;074;LEGANES;0.04
07402017;07402;;074;LEGANES;0.06
07402019;07402;;074;LEGANES;0.04
07402020;07402;;074;LEGANES;0.04
07402021;07402;;074;LEGANES;0.02
07402022;07402;;074;LEGANES;0.23
07403001;07403;;074;LEGANES;0.06
07403002;07403;;074;LEGANES;0.04
07403003;07403;;074;LEGANES;0.02
07403004;07403;;074;LEGANES;0.03
07403005;07403;;074;LEGANES;0.02
07403006;07403;;074;LEGANES;0.03
07403007;07403;;074;LEGANES;0.03
07403008;07403;;074;LEGANES;0.03
07403012;07403;;074;LEGANES;0.05
07403013;07403;;074;LEGANES;0.04
07403014;07403;;074;LEGANES;0.11
07403015;07403;;074;LEGANES;0.47
07403016;07403;;074;LEGANES;1.15
07403017;07403;;074;LEGANES;0.14
07403018;07403;;074;LEGANES;0.17
07403019;07403;;074;LEGANES;0.39
07403020;07403;;074;LEGANES;2.28
07403021;07403;;074;LEGANES;0.41
07403022;07403;;074;LEGANES;0.13
07403023;07403;;074;LEGANES;0.31
07403024;07403;;074;LEGANES;1.75
07404001;07404;;074;LEGANES;0.02
07404002;07404;;074;LEGANES;0.02
07404003;07404;;074;LEGANES;0.02
07404004;07404;;074;LEGANES;0.07
07404005;07404;;074;LEGANES;0.04
07404006;07404;;074;LEGANES;0.03
07404007;07404;;074;LEGANES;0.02
07404008;07404;;074;LEGANES;0.02
07404009;07404;;074;LEGANES;0.02
07404010;07404;;074;LEGANES;0.04
07404011;07404;;074;LEGANES;0.03
07404012;07404;;074;LEGANES;0.02
07404013;07404;;074;LEGANES;0.03
07404014;07404;;074;LEGANES;0.02
07404015;07404;;074;LEGANES;0.03
07404016;07404;;074;LEGANES;0.02
07404017;07404;;074;LEGANES;0.03
07404018;07404;;074;LEGANES;0.02
07404019;07404;;074;LEGANES;0.03
07404020;07404;;074;LEGANES;0.02
07404021;07404;;074;LEGANES;0.03
07404022;07404;;074;LEGANES;0.02
07404023;07404;;074;LEGANES;0.03
07404024;07404;;074;LEGANES;0.03
07404025;07404;;074;LEGANES;0.02
07404026;07404;;074;LEGANES;0.03
07404027;07404;;074;LEGANES;0.03
07404028;07404;;074;LEGANES;0.02
07404029;07404;;074;LEGANES;0.03
07404030;07404;;074;LEGANES;0.03
07404031;07404;;074;LEGANES;0.02
07404032;07404;;074;LEGANES;0.02
07404033;07404;;074;LEGANES;0.02
07404034;07404;;074;LEGANES;0.02
07404035;07404;;074;LEGANES;0.02
07404036;07404;;074;LEGANES;0.02
07404037;07404;;074;LEGANES;0.05
07404038;07404;;074;LEGANES;0.04
07404039;07404;;074;LEGANES;0.02
07404040;07404;;074;LEGANES;0.02
07404041;07404;;074;LEGANES;0.07
07405001;07405;;074;LEGANES;0.09
07405002;07405;;074;LEGANES;0.12
07405003;07405;;074;LEGANES;5.85
07405004;07405;;074;LEGANES;0.09
07405005;07405;;074;LEGANES;0.04
07405006;07405;;074;LEGANES;0.07
07405007;07405;;074;LEGANES;2.07
07405008;07405;;074;LEGANES;0.07
07405009;07405;;074;LEGANES;0.06
07405010;07405;;074;LEGANES;0.10
07405011;07405;;074;LEGANES;0.11
07405012;07405;;074;LEGANES;0.20
07405013;07405;;074;LEGANES;0.26
07405014;07405;;074;LEGANES;0.04
07405015;07405;;074;LEGANES;0.06
07405016;07405;;074;LEGANES;0.20
07405017;07405;;074;LEGANES;0.24
07405018;07405;;074;LEGANES;0.06
07405019;07405;;074;LEGANES;0.21
07405020;07405;;074;LEGANES;0.11
07406001;07406;;074;LEGANES;0.05
07406002;07406;;074;LEGANES;0.02
07406003;07406;;074;LEGANES;1.81
07406004;07406;;074;LEGANES;0.04
07406005;07406;;074;LEGANES;0.04
07406006;07406;;074;LEGANES;0.03
07406008;07406;;074;LEGANES;0.06
07406010;07406;;074;LEGANES;0.25
07407001;07407;;074;LEGANES;0.20
07407002;07407;;074;LEGANES;0.18
07407003;07407;;074;LEGANES;0.30
07407004;07407;;074;LEGANES;0.41
07407005;07407;;074;LEGANES;0.75
07407006;07407;;074;LEGANES;0.07
07407007;07407;;074;LEGANES;0.32
07501001;07501;;075;LOECHES;14.26
07501002;07501;;075;LOECHES;9.12
07501003;07501;;075;LOECHES;0.25
07501004;07501;;075;LOECHES;6.57
07501005;07501;;075;LOECHES;14.11
07601001;07601;;076;LOZOYA;57.69
07801001;07801;;078;MADARCOS;8.55
07911157;07911;Carabanchel;079;MADRID;0.04
07911158;07911;Carabanchel;079;MADRID;0.03
07911160;07911;Carabanchel;079;MADRID;0.06
07911161;07911;Carabanchel;079;MADRID;0.03
07911162;07911;Carabanchel;079;MADRID;0.02
07911163;07911;Carabanchel;079;MADRID;0.05
07911165;07911;Carabanchel;079;MADRID;0.04
07911167;07911;Carabanchel;079;MADRID;0.02
07911168;07911;Carabanchel;079;MADRID;0.03
07911169;07911;Carabanchel;079;MADRID;0.05
07911170;07911;Carabanchel;079;MADRID;0.02
07911171;07911;Carabanchel;079;MADRID;0.02
07911173;07911;Carabanchel;079;MADRID;0.02
07911174;07911;Carabanchel;079;MADRID;0.02
07911175;07911;Carabanchel;079;MADRID;0.05
07911176;07911;Carabanchel;079;MADRID;0.04
07911177;07911;Carabanchel;079;MADRID;0.08
07911178;07911;Carabanchel;079;MADRID;0.03
07911182;07911;Carabanchel;079;MADRID;0.09
07911183;07911;Carabanchel;079;MADRID;0.79
07911194;07911;Carabanchel;079;MADRID;0.03
07903024;07903;Retiro;079;MADRID;0.02
07903025;07903;Retiro;079;MADRID;0.10
07903026;07903;Retiro;079;MADRID;0.05
07903027;07903;Retiro;079;MADRID;0.02
07903028;07903;Retiro;079;MADRID;0.03
07903029;07903;Retiro;079;MADRID;0.07
07903030;07903;Retiro;079;MADRID;0.03
07903092;07903;Retiro;079;MADRID;0.08
07903097;07903;Retiro;079;MADRID;0.03
07903098;07903;Retiro;079;MADRID;0.08
07903099;07903;Retiro;079;MADRID;0.06
07903100;07903;Retiro;079;MADRID;0.04
07921015;07921;Barajas;079;MADRID;19.88
07910161;07910;Latina;079;MADRID;0.15
07910162;07910;Latina;079;MADRID;0.02
07910163;07910;Latina;079;MADRID;0.04
07910164;07910;Latina;079;MADRID;0.02
07910165;07910;Latina;079;MADRID;0.59
07910167;07910;Latina;079;MADRID;0.47
07910168;07910;Latina;079;MADRID;0.02
07910169;07910;Latina;079;MADRID;0.03
07910170;07910;Latina;079;MADRID;0.03
07910171;07910;Latina;079;MADRID;0.03
07910172;07910;Latina;079;MADRID;0.02
07910173;07910;Latina;079;MADRID;0.04
07910174;07910;Latina;079;MADRID;0.07
07910175;07910;Latina;079;MADRID;0.02
07910176;07910;Latina;079;MADRID;0.03
07910178;07910;Latina;079;MADRID;0.06
07910179;07910;Latina;079;MADRID;0.03
07910180;07910;Latina;079;MADRID;0.03
07910181;07910;Latina;079;MADRID;0.04
07910182;07910;Latina;079;MADRID;0.04
07910183;07910;Latina;079;MADRID;0.03
07910184;07910;Latina;079;MADRID;0.04
07910185;07910;Latina;079;MADRID;0.03
07910187;07910;Latina;079;MADRID;0.07
07910188;07910;Latina;079;MADRID;0.03
07910189;07910;Latina;079;MADRID;0.05
07910190;07910;Latina;079;MADRID;0.04
07910191;07910;Latina;079;MADRID;0.05
07910192;07910;Latina;079;MADRID;0.07
07910193;07910;Latina;079;MADRID;0.02
07910194;07910;Latina;079;MADRID;0.05
07910197;07910;Latina;079;MADRID;0.08
07910198;07910;Latina;079;MADRID;0.16
07910199;07910;Latina;079;MADRID;0.09
07910201;07910;Latina;079;MADRID;0.04
07910202;07910;Latina;079;MADRID;0.04
07910203;07910;Latina;079;MADRID;0.05
07910204;07910;Latina;079;MADRID;0.03
07910205;07910;Latina;079;MADRID;0.57
07910209;07910;Latina;079;MADRID;0.07
07910210;07910;Latina;079;MADRID;0.07
07910214;07910;Latina;079;MADRID;0.16
07921001;07921;Barajas;079;MADRID;0.77
07921002;07921;Barajas;079;MADRID;0.08
07921003;07921;Barajas;079;MADRID;0.04
07921004;07921;Barajas;079;MADRID;0.04
07921005;07921;Barajas;079;MADRID;0.35
07921006;07921;Barajas;079;MADRID;0.08
07921007;07921;Barajas;079;MADRID;0.13
07921008;07921;Barajas;079;MADRID;0.03
07921009;07921;Barajas;079;MADRID;0.05
07921010;07921;Barajas;079;MADRID;0.04
07921011;07921;Barajas;079;MADRID;0.10
07921012;07921;Barajas;079;MADRID;0.03
07921013;07921;Barajas;079;MADRID;0.05
07921014;07921;Barajas;079;MADRID;0.19
07907075;07907;Chamberí;079;MADRID;0.10
07907076;07907;Chamberí;079;MADRID;0.06
07907078;07907;Chamberí;079;MADRID;0.03
07907079;07907;Chamberí;079;MADRID;0.03
07907080;07907;Chamberí;079;MADRID;0.05
07907081;07907;Chamberí;079;MADRID;0.17
07907082;07907;Chamberí;079;MADRID;0.08
07907083;07907;Chamberí;079;MADRID;0.02
07907084;07907;Chamberí;079;MADRID;0.04
07907085;07907;Chamberí;079;MADRID;0.08
07907086;07907;Chamberí;079;MADRID;0.02
07907087;07907;Chamberí;079;MADRID;0.03
07907088;07907;Chamberí;079;MADRID;0.02
07907089;07907;Chamberí;079;MADRID;0.03
07907090;07907;Chamberí;079;MADRID;0.02
07907091;07907;Chamberí;079;MADRID;0.04
07907092;07907;Chamberí;079;MADRID;0.05
07907093;07907;Chamberí;079;MADRID;0.09
07906072;07906;Tetuán;079;MADRID;0.08
07906073;07906;Tetuán;079;MADRID;0.05
07906074;07906;Tetuán;079;MADRID;0.04
07906075;07906;Tetuán;079;MADRID;0.03
07906076;07906;Tetuán;079;MADRID;0.08
07906077;07906;Tetuán;079;MADRID;0.04
07906078;07906;Tetuán;079;MADRID;0.04
07906079;07906;Tetuán;079;MADRID;0.03
07906080;07906;Tetuán;079;MADRID;0.04
07906081;07906;Tetuán;079;MADRID;0.08
07906084;07906;Tetuán;079;MADRID;0.25
07906085;07906;Tetuán;079;MADRID;0.04
07906089;07906;Tetuán;079;MADRID;0.06
07906127;07906;Tetuán;079;MADRID;0.05
07906128;07906;Tetuán;079;MADRID;0.03
07906129;07906;Tetuán;079;MADRID;0.05
07912039;07912;Usera;079;MADRID;0.05
07912041;07912;Usera;079;MADRID;0.06
07912042;07912;Usera;079;MADRID;0.02
07912043;07912;Usera;079;MADRID;0.05
07912044;07912;Usera;079;MADRID;0.02
07912045;07912;Usera;079;MADRID;0.03
07912046;07912;Usera;079;MADRID;0.03
07912047;07912;Usera;079;MADRID;0.02
